id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,TotalAmountAtStake,Gender,StimulusCentre,StakeImg,ReappraisalText,ReappraisalDirection,PunishingType,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
212179,7,4,1,4,5,m,Edward.jpg,pieFS4.bmp,Edward is hiding his taxable income in Switzerland.,1,reputation,217734,220541,2807,q,1
212179,8,2,6,9,15,m,Don.jpg,pieFS2.bmp,Don is saving to pay his university fees,2,na,232734,234901,2167,q,1
212179,9,3,3,7,10,m,Ricky.jpg,pieFS3.bmp,Ricky underreports his company's earnings and pockets the profits.,1,reputation,247101,249521,2420,q,1
212179,10,5,2,18,20,m,Ian.jpg,pieFS5.bmp,Ian lives in a luxury penthouse apartment,1,resources,261718,265221,3503,p,0
212179,11,4,3,12,15,m,Nick.jpg,pieFS4.bmp,Nick stole money from his mother's wallet.,1,reputation,277417,279642,2225,q,1
212179,12,2,8,12,20,f,Eileen.jpg,pieFS2.bmp,Eileen is a highly paid actress,1,resources,291834,293802,1968,q,1
212179,13,3,4,9,13,m,Alan.jpg,pieFS3.bmp,Alan is a well paid lawyer,1,resources,306001,307862,1861,q,1
212179,14,4,4,16,20,m,Tony.jpg,pieFS4.bmp,Tony lost his life savings when his small business failed,2,na,320052,322042,1990,q,1
212179,15,4,3,12,15,f,Trish.jpg,pieFS4.bmp,Trish's husband is a wealthy investment banker,1,resources,334236,337802,3566,q,1
212179,16,5,1,9,10,f,Jean.jpg,pieFS5.bmp,Jean has to take an unpaid leave of absence because her mother broke her hip.,2,na,350002,352622,2620,p,0
212179,17,4,1,4,5,m,George.jpg,pieFS4.bmp,George is a retiree,2,na,364819,367042,2223,p,0
212179,18,5,1,9,10,f,Marny.jpg,pieFS5.bmp,Marny got a large cash bonus from her boss,1,resources,379236,382102,2866,q,1
212179,19,4,2,8,10,f,Miriam.jpg,pieFS4.bmp,Miriam can't afford to pay her medical bills,2,na,394302,396702,2400,q,1
212179,20,4,3,12,15,f,Sharon.jpg,pieFS4.bmp,Sharon is going to be evicted because she is behind on her rent,2,na,408902,412142,3240,q,1
212179,21,4,2,8,10,m,Joe.jpg,pieFS4.bmp,Joe just bought an expensive sports car,1,resources,424335,426902,2567,p,0
212179,22,4,3,12,15,m,Justin.jpg,pieFS4.bmp,Justin is saving for his son's operation,2,na,439102,442142,3040,q,1
212179,23,3,4,9,13,m,Mark.jpg,pieFS3.bmp,Mark cheated on his taxes and is now under investigation for tax fraud.,1,reputation,454335,456442,2107,q,1
212179,24,5,1,9,10,f,Maria.jpg,pieFS5.bmp,Maria was a victim of identity theft and is now thousands of dollars in debt.,2,na,468635,471682,3047,p,0
212179,25,2,6,9,15,m,Paul.jpg,pieFS2.bmp,Paul bullies his employees to put in extra hours at work.,1,reputation,483885,485862,1977,q,1
212179,26,1,8,8,16,m,Jared.jpg,pieFS1.bmp,Jared just lost his job,2,na,498052,499782,1730,q,1
212179,27,4,4,16,20,f,Beth.jpg,pieFS4.bmp,Beth owns an international company,1,resources,511986,514762,2776,q,1
212179,28,4,1,4,5,f,Kelly.jpg,pieFS4.bmp,Kelly works two waitressing jobs to pay her bills.,2,na,526953,529662,2709,p,0
212179,29,5,2,18,20,f,Emma.jpg,pieFS5.bmp,Emma received a large inheritance from a distant relative,1,resources,541853,544023,2170,p,0
212179,30,4,4,16,20,f,Monica.jpg,pieFS4.bmp,Monica just received a huge cash settlement,1,resources,556220,558303,2083,q,1
212179,31,5,2,18,20,m,Matt.jpg,pieFS5.bmp,Matt is a veteran having trouble finding employment.,2,na,570504,572803,2299,p,0
212179,32,4,2,8,10,m,Ben.jpg,pieFS4.bmp,Ben stole his elderly father's prescription medications.,1,reputation,584988,588103,3115,q,1
212179,33,4,2,8,10,f,Lauren.jpg,pieFS4.bmp,Lauren takes discarded food from grocery stores to feed her children.,2,na,600304,603143,2839,q,1
212179,34,3,3,7,10,f,Fay.jpg,pieFS3.bmp,Fay is a single mother,2,na,615337,617763,2426,q,1
212179,35,2,3,4,7,f,Sammy.jpg,pieFS2.bmp,Sammy steals her coworkers' tips to buy alcohol.,1,reputation,629954,632023,2069,p,0
212179,36,5,1,9,10,m,Stuart.jpg,pieFS5.bmp,Stuart declared bankruptcy after he was laid off.,2,na,644221,647603,3382,p,0
212179,37,5,1,9,10,m,Peter.jpg,pieFS5.bmp,Peter takes valuables from his friends' homes when asked to house-sit.,1,reputation,659803,662203,2400,p,0
212179,38,3,2,4,6,f,Jackie.jpg,pieFS3.bmp,Jackie just lost her small business after a franchise moved in next door.,2,na,674404,676683,2279,q,1
212179,39,5,2,18,20,m,Saul.jpg,pieFS5.bmp,Saul was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,688887,692083,3196,p,0
212179,40,5,1,9,10,f,Mary.jpg,pieFS5.bmp,Mary just won the lottery,1,resources,704287,706263,1976,p,0
212179,41,3,6,14,20,m,Brad.jpg,pieFS3.bmp,Brad was mugged and had his wallet stolen.,2,na,718454,720503,2049,q,1
212179,42,3,2,4,6,f,Janet.jpg,pieFS3.bmp,Janet cannot afford to send her son to college.,2,na,732705,734963,2258,q,1
212179,43,5,2,18,20,m,Jack.jpg,pieFS5.bmp,Jack often goes through and steals the neighbors' mail.,1,reputation,747155,750363,3208,p,0
212179,44,3,5,11,16,m,Kevin.jpg,pieFS3.bmp,Kevin has been unable to find a job for over a year.,2,na,762555,764763,2208,q,1
212179,45,3,6,14,20,m,Michael.jpg,pieFS3.bmp,Michael lost his house in a fire,2,na,776955,778943,1988,q,1
212179,46,3,2,4,6,f,Louise.jpg,pieFS3.bmp,Louise regularly fires employees to avoid promoting them.,1,reputation,791123,793903,2780,p,0
212179,47,3,5,11,16,f,Deborah.jpg,pieFS3.bmp,Deborah used her mother's social security number to open a credit card account.,1,reputation,806106,808103,1997,q,1
212179,48,3,4,9,13,m,Taymar.jpg,pieFS3.bmp,Taymar employs illegal immigrants and pays them less than minimum wage.,1,reputation,820306,822303,1997,q,1
212179,49,1,9,9,18,m,Darnell.jpg,pieFS1.bmp,Darnell just found $50 on the street,1,resources,834507,836584,2077,q,1
212179,50,3,2,4,6,f,Emily.jpg,pieFS3.bmp,Emily is raising money to buy gifts for children in need.,2,na,848774,850724,1950,q,1
212179,51,2,3,4,7,m,Daniel.jpg,pieFS2.bmp,Daniel could not afford his mortgage and his home was foreclosed.,2,na,862925,865384,2459,q,1
212179,52,3,3,7,10,f,Cindy.jpg,pieFS3.bmp,Cindy illegally parks in the disabled parking spots when she can.,1,reputation,877575,879784,2209,q,1
212556,1,5,2,18,20,m,Jack.jpg,pieFS5.bmp,Jack stole money from his mother's wallet.,1,reputation,33408,37398,3990,m,0
212556,2,2,6,9,15,m,Saul.jpg,pieFS2.bmp,Saul lost his life savings when his small business failed,2,na,49510,52336,2826,z,1
212556,3,5,2,18,20,m,George.jpg,pieFS5.bmp,George underreports his company's earnings and pockets the profits.,1,reputation,64425,67284,2859,m,0
212556,4,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma's husband is a wealthy investment banker,1,resources,79391,80333,942,m,0
212556,5,4,1,4,5,m,Matt.jpg,pieFS4.bmp,Matt cheated on his taxes and is now under investigation for tax fraud.,1,reputation,92433,100358,7925,m,0
212556,6,3,3,7,10,m,Ricky.jpg,pieFS3.bmp,Ricky is a well paid lawyer,1,resources,112464,114190,1726,z,1
212556,7,1,10,10,20,f,Miriam.jpg,pieFS1.bmp,Miriam can't afford to pay her medical bills,2,na,126293,129364,3071,z,1
212556,8,5,2,18,20,m,Don.jpg,pieFS5.bmp,Don is a veteran having trouble finding employment.,2,na,141459,145094,3635,z,1
212556,9,4,1,4,5,m,Taymar.jpg,pieFS4.bmp,Taymar is a retiree,2,na,157176,162043,4867,m,0
212556,10,4,2,8,10,f,Arianna.jpg,pieFS4.bmp,Arianna is going to be evicted because she is behind on her rent,2,na,174131,178974,4843,m,0
212556,11,3,4,9,13,m,Joe.jpg,pieFS3.bmp,Joe just bought an expensive sports car,1,resources,191069,199992,8923,m,0
212556,12,1,8,8,16,m,Daniel.jpg,pieFS1.bmp,Daniel is saving for his son's operation,2,na,212088,216754,4666,z,1
212556,13,4,2,8,10,m,Stuart.jpg,pieFS4.bmp,Stuart stole his elderly father's prescription medications.,1,reputation,228842,232086,3244,m,0
212556,14,4,1,4,5,f,Marny.jpg,pieFS4.bmp,Marny just found out that her husband has incurred a large credit card debt.,2,na,244175,248722,4547,m,0
212556,15,3,3,7,10,f,Joanna.jpg,pieFS3.bmp,Joanna is a highly paid actress,1,resources,260812,263440,2628,z,1
212556,16,4,4,16,20,m,Mark.jpg,pieFS4.bmp,Mark declared bankruptcy after he was laid off.,2,na,275527,280858,5331,z,1
212556,17,5,1,9,10,m,Tony.jpg,pieFS5.bmp,Tony takes valuables from his friends' homes when asked to house-sit.,1,reputation,292950,298557,5607,z,1
212556,18,1,5,5,10,f,Fay.jpg,pieFS1.bmp,Fay owns an international company,1,resources,310657,312919,2262,z,1
212556,19,4,2,8,10,m,Edward.jpg,pieFS4.bmp,Edward bullies his employees to put in extra hours at work.,1,reputation,325004,326494,1490,m,0
212556,20,5,1,9,10,f,Fiona.jpg,pieFS5.bmp,Fiona received a large inheritance from a distant relative,1,resources,338581,344694,6113,m,0
212556,21,4,3,12,15,m,Peter.jpg,pieFS4.bmp,Peter was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,356807,360936,4129,z,1
212556,22,5,1,9,10,f,Cindy.jpg,pieFS5.bmp,Cindy has to take an unpaid leave of absence because her mother broke her hip.,2,na,373026,375617,2591,m,0
212556,23,2,3,4,7,f,Lauren.jpg,pieFS2.bmp,Lauren got a large cash bonus from her boss,1,resources,387707,392735,5028,z,1
212556,24,3,6,14,20,m,Brad.jpg,pieFS3.bmp,Brad was mugged and had his wallet stolen.,2,na,404829,415853,11024,z,1
212556,25,2,6,9,15,m,Sam.jpg,pieFS2.bmp,Sam often goes through and steals the neighbors' mail.,1,reputation,427938,431790,3852,m,0
212556,26,5,1,9,10,m,Darnell.jpg,pieFS5.bmp,Darnell has been unable to find a job for over a year.,2,na,443889,449002,5113,m,0
212556,27,4,2,8,10,f,Trish.jpg,pieFS4.bmp,Trish is a single mother,2,na,461079,464934,3855,m,0
212556,28,5,2,18,20,m,Michael.jpg,pieFS5.bmp,Michael lost his house in a fire,2,na,477014,483088,6074,m,0
212556,29,4,3,12,15,f,Monica.jpg,pieFS4.bmp,Monica was a victim of identity theft and is now thousands of dollars in debt.,2,na,495172,503450,8278,z,1
212556,30,4,3,12,15,f,Sharon.jpg,pieFS4.bmp,Sharon just won the lottery,1,resources,515538,519387,3849,z,1
212556,31,3,2,4,6,f,Beth.jpg,pieFS3.bmp,Beth cannot afford to send her son to college.,2,na,531473,535643,4170,z,1
212556,32,3,2,4,6,f,Kelly.jpg,pieFS3.bmp,Kelly works two waitressing jobs to pay her bills.,2,na,547743,552517,4774,z,1
212556,33,5,2,18,20,f,Sammy.jpg,pieFS5.bmp,Sammy just received a huge cash settlement,1,resources,564614,571191,6577,z,1
212556,34,3,5,11,16,f,Kay.jpg,pieFS3.bmp,Kay regularly fires employees to avoid promoting them.,1,reputation,583292,586242,2950,m,0
212556,35,4,3,12,15,m,Nick.jpg,pieFS4.bmp,Nick just found $50 on the street,1,resources,598340,601958,3618,m,0
212556,36,5,1,9,10,m,Alan.jpg,pieFS5.bmp,Alan just lost his job,2,na,614041,616602,2561,m,0
212556,37,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah takes discarded food from grocery stores to feed her children.,2,na,628689,633289,4600,m,0
212556,38,2,8,12,20,f,Janet.jpg,pieFS2.bmp,Janet secretly gambles with her husband's savings.,1,reputation,645360,655183,9823,m,0
212556,39,5,1,9,10,f,Emily.jpg,pieFS5.bmp,Emily steals her coworkers' tips to buy alcohol.,1,reputation,667281,669550,2269,m,0
212556,40,1,9,9,18,m,Paul.jpg,pieFS1.bmp,Paul employs illegal immigrants and pays them less than minimum wage.,1,reputation,681644,686476,4832,z,1
212556,41,3,3,7,10,f,Jean.jpg,pieFS3.bmp,Jean just lost her small business after a franchise moved in next door.,2,na,698565,705809,7244,z,1
212556,42,2,3,4,7,m,Ben.jpg,pieFS2.bmp,Ben is homeless,2,na,717895,720773,2878,m,0
212556,43,5,1,9,10,f,Jenny.jpg,pieFS5.bmp,Jenny used her mother's social security number to open a credit card account.,1,reputation,732860,734347,1487,m,0
212556,44,3,5,11,16,m,Justin.jpg,pieFS3.bmp,Justin could not afford his mortgage and his home was foreclosed.,2,na,746437,752141,5704,m,0
212556,45,3,2,4,6,f,Eileen.jpg,pieFS3.bmp,Eileen is raising money to buy gifts for children in need.,2,na,764228,765898,1670,z,1
212556,46,3,2,4,6,f,Maria.jpg,pieFS3.bmp,Maria illegally parks in the disabled parking spots when she can.,1,reputation,777990,780940,2950,m,0
212556,47,3,6,14,20,m,Ian.jpg,pieFS3.bmp,Ian is saving to pay his university fees,2,na,793055,794472,1417,m,0
212556,48,3,4,9,13,m,Jared.jpg,pieFS3.bmp,Jared is hiding his taxable income in Switzerland.,1,reputation,806566,807826,1260,m,0
212556,49,4,4,16,20,f,Mary.jpg,pieFS4.bmp,Mary claims false expenses for her reportable work travel.,1,reputation,819926,822000,2074,z,1
212556,50,5,1,9,10,f,Jackie.jpg,pieFS5.bmp,Jackie's car with her bag and credit cards was recently stolen.,2,na,834088,836888,2800,m,0
212556,51,2,7,10,17,f,Louise.jpg,pieFS2.bmp,Louise works as a cleaner in a hotel,2,na,848987,851381,2394,z,1
212556,52,3,4,9,13,m,Kevin.jpg,pieFS3.bmp,Kevin lives in a luxury penthouse apartment,1,resources,863467,866305,2838,z,1
212794,1,1,9,9,18,m,Sam.jpg,pieFS1.bmp,Sam stole his elderly father's prescription medications.,1,reputation,31672,35186,3514,m,0
212794,2,3,2,4,6,f,Trish.jpg,pieFS3.bmp,Trish's husband is a wealthy investment banker,1,resources,47289,48704,1415,z,1
212794,3,1,8,8,16,m,Justin.jpg,pieFS1.bmp,Justin is saving for his son's operation,2,na,60783,62311,1528,z,1
212794,4,3,5,11,16,m,Kevin.jpg,pieFS3.bmp,Kevin declared bankruptcy after he was laid off.,2,na,74411,76210,1799,z,1
212794,5,4,3,12,15,f,Maria.jpg,pieFS4.bmp,Maria illegally parks in the disabled parking spots when she can.,1,reputation,88323,90459,2136,m,0
212794,6,3,2,4,6,f,Jenny.jpg,pieFS3.bmp,Jenny's car with her bag and credit cards was recently stolen.,2,na,102552,104202,1650,z,1
212794,7,3,4,9,13,m,Nick.jpg,pieFS3.bmp,Nick takes valuables from his friends' homes when asked to house-sit.,1,reputation,116297,117571,1274,z,1
212794,8,4,1,4,5,f,Kay.jpg,pieFS4.bmp,Kay can't afford to pay her medical bills,2,na,129657,131389,1732,z,1
212794,9,3,3,7,10,f,Janet.jpg,pieFS3.bmp,Janet is going to be evicted because she is behind on her rent,2,na,143485,144720,1235,z,1
212794,10,4,2,8,10,m,Jared.jpg,pieFS4.bmp,Jared bullies his employees to put in extra hours at work.,1,reputation,156811,158613,1802,m,0
212794,11,4,3,12,15,m,Brad.jpg,pieFS4.bmp,Brad was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,170706,172225,1519,z,1
212794,12,1,5,5,10,f,Beth.jpg,pieFS1.bmp,Beth owns an international company,1,resources,184300,186099,1799,z,1
212794,13,3,6,14,20,m,Alan.jpg,pieFS3.bmp,Alan just lost his job,2,na,198196,199805,1609,z,1
212794,14,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam received a large inheritance from a distant relative,1,resources,211907,213955,2048,m,0
212794,15,5,2,18,20,m,George.jpg,pieFS5.bmp,George employs illegal immigrants and pays them less than minimum wage.,1,reputation,226053,227292,1239,m,0
212794,16,4,4,16,20,m,Ian.jpg,pieFS4.bmp,Ian was mugged and had his wallet stolen.,2,na,239362,241185,1823,z,1
212794,17,3,6,14,20,m,Daniel.jpg,pieFS3.bmp,Daniel could not afford his mortgage and his home was foreclosed.,2,na,253274,255051,1777,z,1
212794,18,4,1,4,5,m,Taymar.jpg,pieFS4.bmp,Taymar is hiding his taxable income in Switzerland.,1,reputation,267136,268653,1517,m,0
212794,19,3,3,7,10,m,Don.jpg,pieFS3.bmp,Don often goes through and steals the neighbors' mail.,1,reputation,280747,281983,1236,m,0
212794,20,5,1,9,10,f,Sharon.jpg,pieFS5.bmp,Sharon is a single mother,2,na,294056,295614,1558,z,1
212794,21,4,2,8,10,f,Joanna.jpg,pieFS4.bmp,Joanna just found out that her husband has incurred a large credit card debt.,2,na,307701,309245,1544,z,1
212794,22,5,2,18,20,m,Jack.jpg,pieFS5.bmp,Jack has been unable to find a job for over a year.,2,na,321345,322707,1362,z,1
212794,23,2,3,4,7,f,Emma.jpg,pieFS2.bmp,Emma just won the lottery,1,resources,334822,336563,1741,z,1
212794,24,3,3,7,10,f,Jean.jpg,pieFS3.bmp,Jean is a highly paid actress,1,resources,348633,350268,1635,z,1
212794,25,5,1,9,10,m,Saul.jpg,pieFS5.bmp,Saul lost his house in a fire,2,na,362361,363787,1426,z,1
212794,26,3,2,4,6,f,Fiona.jpg,pieFS3.bmp,Fiona cannot afford to send her son to college.,2,na,375872,377549,1677,z,1
212794,27,4,2,8,10,m,Stuart.jpg,pieFS4.bmp,Stuart just found $50 on the street,1,resources,389616,391086,1470,z,1
212794,28,2,6,9,15,m,Paul.jpg,pieFS2.bmp,Paul underreports his company's earnings and pockets the profits.,1,reputation,403177,404867,1690,m,0
212794,29,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay regularly fires employees to avoid promoting them.,1,reputation,416938,418513,1575,m,0
212794,30,3,2,4,6,f,Monica.jpg,pieFS3.bmp,Monica has to take an unpaid leave of absence because her mother broke her hip.,2,na,430599,432466,1867,z,1
212794,31,5,1,9,10,m,Ben.jpg,pieFS5.bmp,Ben is homeless,2,na,444561,446003,1442,z,1
212794,32,2,8,12,20,f,Marny.jpg,pieFS2.bmp,Marny got a large cash bonus from her boss,1,resources,458088,459633,1545,z,1
212794,33,2,3,4,7,m,Matt.jpg,pieFS2.bmp,Matt is saving to pay his university fees,2,na,471733,472983,1250,z,1
212794,34,4,3,12,15,m,Peter.jpg,pieFS4.bmp,Peter lives in a luxury penthouse apartment,1,resources,485059,486951,1892,z,1
212794,35,4,2,8,10,f,Emily.jpg,pieFS4.bmp,Emily was a victim of identity theft and is now thousands of dollars in debt.,2,na,499038,500767,1729,z,1
212794,36,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah works two waitressing jobs to pay her bills.,2,na,512849,514325,1476,z,1
212794,37,3,5,11,16,f,Cindy.jpg,pieFS3.bmp,Cindy just received a huge cash settlement,1,resources,526393,528162,1769,z,1
212794,38,3,4,9,13,m,Darnell.jpg,pieFS3.bmp,Darnell stole money from his mother's wallet.,1,reputation,540255,542055,1800,m,0
212794,39,4,3,12,15,f,Kelly.jpg,pieFS4.bmp,Kelly takes discarded food from grocery stores to feed her children.,2,na,554150,555949,1799,z,1
212794,40,5,2,18,20,m,Michael.jpg,pieFS5.bmp,Michael lost his life savings when his small business failed,2,na,568045,569318,1273,z,1
212794,41,5,2,18,20,m,Tony.jpg,pieFS5.bmp,Tony cheated on his taxes and is now under investigation for tax fraud.,1,reputation,581405,583100,1695,m,0
212794,42,5,2,18,20,f,Eileen.jpg,pieFS5.bmp,Eileen steals her coworkers' tips to buy alcohol.,1,reputation,595200,598078,2878,m,0
212794,43,5,1,9,10,m,Joe.jpg,pieFS5.bmp,Joe is a well paid lawyer,1,resources,610148,612347,2199,z,1
212794,44,2,7,10,17,f,Jackie.jpg,pieFS2.bmp,Jackie just lost her small business after a franchise moved in next door.,2,na,624445,626274,1829,z,1
212794,45,4,4,16,20,f,Arianna.jpg,pieFS4.bmp,Arianna secretly gambles with her husband's savings.,1,reputation,638356,640246,1890,m,0
212794,46,2,6,9,15,m,Ricky.jpg,pieFS2.bmp,Ricky is a retiree,2,na,652318,653666,1348,z,1
212794,47,4,4,16,20,f,Mary.jpg,pieFS4.bmp,Mary claims false expenses for her reportable work travel.,1,reputation,665762,667166,1404,m,0
212794,48,4,1,4,5,m,Mark.jpg,pieFS4.bmp,Mark is a veteran having trouble finding employment.,2,na,679256,680425,1169,z,1
212794,49,1,10,10,20,f,Louise.jpg,pieFS1.bmp,Louise works as a cleaner in a hotel,2,na,692515,693962,1447,z,1
212794,50,3,4,9,13,m,Edward.jpg,pieFS3.bmp,Edward just bought an expensive sports car,1,resources,706059,707543,1484,z,1
212794,51,5,1,9,10,f,Lauren.jpg,pieFS5.bmp,Lauren used her mother's social security number to open a credit card account.,1,reputation,719637,720380,743,m,0
212794,52,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy is raising money to buy gifts for children in need.,2,na,732478,733711,1233,z,1
212856,1,3,6,14,20,m,Justin.jpg,pieFS3.bmp,Justin just lost his job,2,na,40554,44571,4017,q,1
212856,2,1,9,9,18,m,Kevin.jpg,pieFS1.bmp,Kevin cheated on his taxes and is now under investigation for tax fraud.,1,reputation,56752,61051,4299,q,1
212856,3,5,2,18,20,m,Alan.jpg,pieFS5.bmp,Alan employs illegal immigrants and pays them less than minimum wage.,1,reputation,73234,79911,6677,q,1
212856,4,4,3,12,15,m,Stuart.jpg,pieFS4.bmp,Stuart is a veteran having trouble finding employment.,2,na,92086,94751,2665,q,1
212856,5,2,6,9,15,m,Edward.jpg,pieFS2.bmp,Edward could not afford his mortgage and his home was foreclosed.,2,na,106930,109031,2101,q,1
212856,6,5,1,9,10,f,Eileen.jpg,pieFS5.bmp,Eileen was a victim of identity theft and is now thousands of dollars in debt.,2,na,121197,123312,2115,q,1
