id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,Gender,StimulusCentre,StakeImg,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
220503,14,3,1,2,f,Liz.jpg,pieFS3.bmp,315226,316558,1332,z,1
220503,15,2,5,7,f,Mary.jpg,pieFS2.bmp,324138,325396,1258,z,1
220503,16,5,2,18,f,Anna.jpg,pieFS5.bmp,332967,336131,3164,m,0
220503,17,5,1,9,f,Susan.jpg,pieFS5.bmp,343702,344799,1097,z,1
220503,18,5,2,18,f,Becky.jpg,pieFS5.bmp,352380,355851,3471,z,1
220503,19,5,2,18,m,John.jpg,pieFS5.bmp,363433,365492,2059,z,1
220503,20,3,5,11,m,Michael.jpg,pieFS3.bmp,373064,374180,1116,z,1
220503,21,4,3,12,m,Richard.jpg,pieFS4.bmp,381759,383531,1772,z,1
220503,22,2,3,4,m,Chris.jpg,pieFS2.bmp,391106,392329,1223,z,1
220503,23,4,1,4,f,Sandra.jpg,pieFS4.bmp,399901,401028,1127,z,1
220503,24,5,2,18,m,Stephan.jpg,pieFS5.bmp,408612,409736,1124,z,1
220503,25,3,3,7,m,Paul.jpg,pieFS3.bmp,417307,419080,1773,z,1
220503,26,5,1,9,m,David.jpg,pieFS5.bmp,426654,431831,5177,z,1
220523,1,5,2,18,m,David.jpg,pieFS5.bmp,156850,162052,5202,m,0
220523,2,5,2,18,m,Robert.jpg,pieFS5.bmp,169625,172897,3272,m,0
220523,3,1,8,8,f,Laura.jpg,pieFS1.bmp,180476,184492,4016,z,1
220523,4,4,3,12,f,Liz.jpg,pieFS4.bmp,192064,195305,3241,m,0
220523,5,5,1,9,m,Paul.jpg,pieFS5.bmp,202882,206133,3251,m,0
220523,6,5,1,9,m,Michael.jpg,pieFS5.bmp,213718,216050,2332,m,0
220523,7,5,1,9,f,Becky.jpg,pieFS5.bmp,223633,226072,2439,m,0
220523,8,5,2,18,f,Michelle.jpg,pieFS5.bmp,233649,236010,2361,m,0
220523,9,4,3,12,m,Eric.jpg,pieFS4.bmp,243581,246964,3383,m,0
220523,10,3,5,11,m,Richard.jpg,pieFS3.bmp,254533,257917,3384,m,0
220523,11,4,4,16,m,John.jpg,pieFS4.bmp,265502,268043,2541,m,0
220523,12,5,2,18,f,Christina.jpg,pieFS5.bmp,275618,277773,2155,m,0
220523,13,2,5,7,f,Silvia.jpg,pieFS2.bmp,285350,289700,4350,z,1
220523,14,3,3,7,m,Tom.jpg,pieFS3.bmp,297272,301966,4694,m,0
220523,15,4,4,16,f,Mary.jpg,pieFS4.bmp,309545,311951,2406,m,0
220523,16,4,1,4,m,Stephan.jpg,pieFS4.bmp,319527,322770,3243,m,0
220523,17,3,5,11,f,Jessica.jpg,pieFS3.bmp,330346,334977,4631,m,0
220523,18,4,1,4,f,Anna.jpg,pieFS4.bmp,342552,348177,5625,m,0
220523,19,3,4,9,f,Sandra.jpg,pieFS3.bmp,355762,363600,7838,m,0
220523,20,1,9,9,m,Chris.jpg,pieFS1.bmp,371178,374335,3157,z,1
220523,21,4,2,8,f,Jane.jpg,pieFS4.bmp,381913,384867,2954,m,0
220523,22,3,2,4,f,Anita.jpg,pieFS3.bmp,392447,396831,4384,z,1
220523,23,2,5,7,m,James.jpg,pieFS2.bmp,404403,406915,2512,z,1
220523,24,3,6,14,m,Frank.jpg,pieFS3.bmp,414485,416962,2477,m,0
220523,25,3,1,2,f,Susan.jpg,pieFS3.bmp,424535,428338,3803,z,1
220523,26,2,3,4,m,Kevin.jpg,pieFS2.bmp,435922,438729,2807,z,1
220531,1,2,3,4,m,Stephan.jpg,pieFS2.bmp,132642,136453,3811,q,1
220531,2,1,8,8,f,Anita.jpg,pieFS1.bmp,144096,146574,2478,q,1
220531,3,2,5,7,f,Christina.jpg,pieFS2.bmp,154252,156574,2322,q,1
220531,4,5,1,9,f,Laura.jpg,pieFS5.bmp,164257,166934,2677,p,0
220531,5,5,2,18,m,Richard.jpg,pieFS5.bmp,174679,178174,3495,p,0
220531,6,4,1,4,m,Robert.jpg,pieFS4.bmp,185934,188695,2761,q,1
220531,7,4,2,8,f,Susan.jpg,pieFS4.bmp,196455,198795,2340,q,1
220531,8,4,1,4,f,Liz.jpg,pieFS4.bmp,206544,209616,3072,p,0
220531,9,3,3,7,m,Paul.jpg,pieFS3.bmp,217349,218856,1507,q,1
220531,10,3,1,2,f,Michelle.jpg,pieFS3.bmp,226605,228716,2111,q,1
220531,11,4,3,12,m,Chris.jpg,pieFS4.bmp,236478,238336,1858,p,0
220531,12,5,1,9,m,Eric.jpg,pieFS5.bmp,246067,247456,1389,p,0
220531,13,1,9,9,m,John.jpg,pieFS1.bmp,255191,256977,1786,q,1
220531,14,5,2,18,m,Tom.jpg,pieFS5.bmp,264697,266157,1460,p,0
220531,15,3,5,11,m,James.jpg,pieFS3.bmp,273887,275597,1710,q,1
220531,16,5,2,18,f,Jane.jpg,pieFS5.bmp,283326,284537,1211,p,0
220531,17,3,2,4,f,Sandra.jpg,pieFS3.bmp,292300,294657,2357,q,1
220531,18,5,2,18,f,Anna.jpg,pieFS5.bmp,302389,303578,1189,p,0
220531,19,3,6,14,m,Michael.jpg,pieFS3.bmp,311295,312678,1383,q,1
220531,20,4,4,16,m,Kevin.jpg,pieFS4.bmp,320402,321939,1537,p,0
220531,21,3,5,11,f,Silvia.jpg,pieFS3.bmp,329642,331439,1797,q,1
220531,22,4,4,16,f,Becky.jpg,pieFS4.bmp,339148,340799,1651,p,0
220531,23,5,1,9,m,Frank.jpg,pieFS5.bmp,348521,349739,1218,p,0
220531,24,2,5,7,m,David.jpg,pieFS2.bmp,357461,359279,1818,q,1
220531,25,3,4,9,f,Jessica.jpg,pieFS3.bmp,366984,368739,1755,q,1
220531,26,4,3,12,f,Mary.jpg,pieFS4.bmp,376457,378400,1943,p,0
220553,1,4,3,12,f,Laura.jpg,pieFS4.bmp,144362,147203,2841,p,0
220553,2,4,2,8,f,Anita.jpg,pieFS4.bmp,154900,157064,2164,p,0
220553,3,5,2,18,f,Christina.jpg,pieFS5.bmp,164756,166824,2068,p,0
220553,4,2,5,7,f,Anna.jpg,pieFS2.bmp,174512,176084,1572,q,1
220553,5,5,2,18,m,David.jpg,pieFS5.bmp,183768,185725,1957,p,0
220553,6,1,9,9,m,Robert.jpg,pieFS1.bmp,193408,194345,937,q,1
220553,7,3,6,14,m,Paul.jpg,pieFS3.bmp,202015,203645,1630,q,1
220553,8,3,5,11,m,Richard.jpg,pieFS3.bmp,211288,212825,1537,q,1
220553,9,3,2,4,f,Susan.jpg,pieFS3.bmp,220478,221645,1167,q,1
220553,10,4,4,16,m,Frank.jpg,pieFS4.bmp,229285,230946,1661,p,0
220553,11,4,1,4,m,Chris.jpg,pieFS4.bmp,238591,241626,3035,q,1
220553,12,5,1,9,f,Becky.jpg,pieFS5.bmp,249279,250766,1487,p,0
220553,13,5,2,18,f,Mary.jpg,pieFS5.bmp,258419,259726,1307,p,0
220553,14,5,1,9,m,James.jpg,pieFS5.bmp,267376,268747,1371,p,0
220553,15,5,1,9,m,Kevin.jpg,pieFS5.bmp,276399,279107,2708,p,0
220553,16,3,3,7,m,Tom.jpg,pieFS3.bmp,286755,288307,1552,q,1
220553,17,3,4,9,f,Jane.jpg,pieFS3.bmp,295961,297167,1206,q,1
220553,18,4,4,16,f,Michelle.jpg,pieFS4.bmp,304818,306047,1229,q,1
220553,19,5,2,18,m,Michael.jpg,pieFS5.bmp,313692,316768,3076,p,0
220553,20,2,3,4,m,John.jpg,pieFS2.bmp,324413,325608,1195,q,1
220553,21,3,1,2,f,Jessica.jpg,pieFS3.bmp,333253,334208,955,q,1
220553,22,3,5,11,f,Silvia.jpg,pieFS3.bmp,341861,342828,967,q,1
220553,23,1,8,8,f,Liz.jpg,pieFS1.bmp,350468,351349,881,q,1
220553,24,4,3,12,m,Stephan.jpg,pieFS4.bmp,358992,359789,797,q,1
220553,25,2,5,7,m,Eric.jpg,pieFS2.bmp,367432,368909,1477,q,1
220553,26,4,1,4,f,Sandra.jpg,pieFS4.bmp,376556,380029,3473,q,1
220566,1,5,1,9,f,Anita.jpg,pieFS5.bmp,137439,143185,5746,z,1
220566,2,4,1,4,f,Sandra.jpg,pieFS4.bmp,150766,162080,11314,z,1
220566,3,1,8,8,f,Michelle.jpg,pieFS1.bmp,169661,172996,3335,z,1
220566,4,4,4,16,f,Laura.jpg,pieFS4.bmp,180579,188653,8074,z,1
220566,5,5,2,18,m,Eric.jpg,pieFS5.bmp,196230,205995,9765,z,1
220566,6,4,1,4,m,James.jpg,pieFS4.bmp,213570,220971,7401,z,1
220566,7,2,3,4,m,Frank.jpg,pieFS2.bmp,228552,232957,4405,z,1
220566,8,5,2,18,m,Richard.jpg,pieFS5.bmp,240541,246232,5691,m,0
220566,9,1,9,9,m,Robert.jpg,pieFS1.bmp,253817,255925,2108,z,1
220566,10,3,2,4,f,Becky.jpg,pieFS3.bmp,263498,268486,4988,z,1
220566,11,5,2,18,f,Jessica.jpg,pieFS5.bmp,276072,278738,2666,m,0
220566,12,5,1,9,m,Chris.jpg,pieFS5.bmp,286322,288511,2189,m,0
220566,13,4,4,16,m,John.jpg,pieFS4.bmp,296087,298318,2231,m,0
220566,14,4,3,12,f,Mary.jpg,pieFS4.bmp,305903,307355,1452,m,0
220566,15,3,3,7,m,Michael.jpg,pieFS3.bmp,314932,318060,3128,m,0
220566,16,5,1,9,m,Stephan.jpg,pieFS5.bmp,325633,327022,1389,m,0
220566,17,3,1,2,f,Jane.jpg,pieFS3.bmp,334596,337330,2734,z,1
220566,18,3,5,11,f,Susan.jpg,pieFS3.bmp,344912,354134,9222,z,1
220566,19,3,6,14,m,Tom.jpg,pieFS3.bmp,361717,364408,2691,m,0
220566,20,2,5,7,f,Christina.jpg,pieFS2.bmp,371984,374233,2249,z,1
220566,21,3,4,9,f,Anna.jpg,pieFS3.bmp,381815,386514,4699,z,1
220566,22,5,2,18,f,Liz.jpg,pieFS5.bmp,394089,396409,2320,m,0
220566,23,4,2,8,f,Silvia.jpg,pieFS4.bmp,403987,406271,2284,m,0
220566,24,2,5,7,m,Kevin.jpg,pieFS2.bmp,413853,416102,2249,z,1
220566,25,4,3,12,m,Paul.jpg,pieFS4.bmp,423685,432000,8315,m,0
220566,26,3,5,11,m,David.jpg,pieFS3.bmp,439586,444580,4994,z,1
220597,1,3,3,7,m,David.jpg,pieFS3.bmp,142289,144461,2172,q,1
220597,2,3,2,4,f,Sandra.jpg,pieFS3.bmp,152178,154661,2483,q,1
220597,3,5,2,18,f,Michelle.jpg,pieFS5.bmp,162350,165362,3012,q,1
220597,4,3,4,9,f,Anna.jpg,pieFS3.bmp,173055,178882,5827,q,1
220597,5,4,3,12,f,Mary.jpg,pieFS4.bmp,186590,188922,2332,q,1
220597,6,1,8,8,f,Laura.jpg,pieFS1.bmp,196629,198623,1994,q,1
220597,7,4,4,16,f,Jessica.jpg,pieFS4.bmp,206335,207883,1548,q,1
220597,8,5,1,9,m,Michael.jpg,pieFS5.bmp,215591,217003,1412,q,1
220597,9,3,1,2,f,Anita.jpg,pieFS3.bmp,224715,225963,1248,q,1
220597,10,2,3,4,m,Chris.jpg,pieFS2.bmp,233638,235184,1546,q,1
220597,11,5,2,18,m,Kevin.jpg,pieFS5.bmp,242845,244724,1879,q,1
220597,12,5,2,18,f,Silvia.jpg,pieFS5.bmp,252384,253824,1440,q,1
220597,13,4,3,12,m,Richard.jpg,pieFS4.bmp,261491,263404,1913,q,1
220597,14,4,1,4,f,Becky.jpg,pieFS4.bmp,271063,273945,2882,q,1
220597,15,3,5,11,f,Jane.jpg,pieFS3.bmp,281602,282205,603,q,1
220597,16,1,9,9,m,Frank.jpg,pieFS1.bmp,289893,291705,1812,q,1
220597,17,3,5,11,m,John.jpg,pieFS3.bmp,299366,301785,2419,q,1
220597,18,5,2,18,m,Tom.jpg,pieFS5.bmp,309454,310566,1112,q,1
220597,19,4,1,4,m,James.jpg,pieFS4.bmp,318228,321266,3038,q,1
220597,20,4,2,8,f,Liz.jpg,pieFS4.bmp,328933,331566,2633,q,1
220597,21,4,4,16,m,Robert.jpg,pieFS4.bmp,339222,341026,1804,q,1
220597,22,5,1,9,f,Susan.jpg,pieFS5.bmp,348695,349607,912,q,1
220597,23,3,6,14,m,Stephan.jpg,pieFS3.bmp,357268,359147,1879,q,1
220597,24,2,5,7,m,Eric.jpg,pieFS2.bmp,366808,368667,1859,q,1
220597,25,2,5,7,f,Christina.jpg,pieFS2.bmp,376331,378027,1696,q,1
220597,26,5,1,9,m,Paul.jpg,pieFS5.bmp,385704,386528,824,q,1
220649,1,2,5,7,f,Michelle.jpg,pieFS2.bmp,325182,330501,5319,q,1
220649,2,5,2,18,f,Silvia.jpg,pieFS5.bmp,338134,343321,5187,p,0
220649,3,4,3,12,f,Anna.jpg,pieFS4.bmp,350970,356302,5332,p,0
220649,4,5,1,9,m,Chris.jpg,pieFS5.bmp,363939,366082,2143,p,0
220649,5,4,4,16,m,Eric.jpg,pieFS4.bmp,373712,379382,5670,q,1
220649,6,5,2,18,m,Paul.jpg,pieFS5.bmp,387030,391543,4513,p,0
220649,7,1,8,8,f,Jessica.jpg,pieFS1.bmp,399184,401423,2239,q,1
220649,8,3,5,11,m,Michael.jpg,pieFS3.bmp,409073,411603,2530,q,1
220649,9,2,3,4,m,Robert.jpg,pieFS2.bmp,419228,421303,2075,q,1
220649,10,3,6,14,m,Tom.jpg,pieFS3.bmp,428951,431184,2233,q,1
220649,11,5,2,18,f,Mary.jpg,pieFS5.bmp,438823,442024,3201,p,0
220649,12,5,1,9,f,Becky.jpg,pieFS5.bmp,449661,452084,2423,p,0
220649,13,4,3,12,m,Kevin.jpg,pieFS4.bmp,459734,463285,3551,p,0
220649,14,1,9,9,m,John.jpg,pieFS1.bmp,470921,472945,2024,q,1
220649,15,3,4,9,f,Susan.jpg,pieFS3.bmp,480594,485385,4791,q,1
220649,16,4,2,8,f,Anita.jpg,pieFS4.bmp,493014,495426,2412,p,0
220649,17,3,1,2,f,Sandra.jpg,pieFS3.bmp,503053,505886,2833,q,1
220649,18,3,5,11,f,Christina.jpg,pieFS3.bmp,513558,515926,2368,q,1
220649,19,2,5,7,m,Stephan.jpg,pieFS2.bmp,523580,525766,2186,q,1
220649,20,5,1,9,m,Richard.jpg,pieFS5.bmp,533469,535627,2158,p,0
220649,21,5,2,18,m,David.jpg,pieFS5.bmp,543292,547767,4475,p,0
220649,22,3,3,7,m,Frank.jpg,pieFS3.bmp,555428,558287,2859,q,1
220649,23,3,2,4,f,Liz.jpg,pieFS3.bmp,565967,568008,2041,q,1
220649,24,4,1,4,m,James.jpg,pieFS4.bmp,575656,578208,2552,q,1
220649,25,4,4,16,f,Jane.jpg,pieFS4.bmp,585861,589868,4007,p,0
220649,26,4,1,4,f,Laura.jpg,pieFS4.bmp,597532,602068,4536,q,1
220678,1,3,3,7,m,James.jpg,pieFS3.bmp,207771,209743,1972,z,1
220678,2,4,4,16,m,Frank.jpg,pieFS4.bmp,217319,218625,1306,z,1
220678,3,3,2,4,f,Silvia.jpg,pieFS3.bmp,226198,227656,1458,z,1
220678,4,4,3,12,f,Susan.jpg,pieFS4.bmp,235227,238298,3071,z,1
220678,5,4,3,12,m,Richard.jpg,pieFS4.bmp,245878,247017,1139,z,1
220678,6,1,9,9,m,Eric.jpg,pieFS1.bmp,254590,256361,1771,z,1
220678,7,5,2,18,f,Christina.jpg,pieFS5.bmp,263937,264941,1004,z,1
220678,8,5,2,18,m,Michael.jpg,pieFS5.bmp,272515,273641,1126,z,1
220678,9,3,5,11,m,Chris.jpg,pieFS3.bmp,281226,282378,1152,z,1
220678,10,5,2,18,f,Becky.jpg,pieFS5.bmp,289954,290832,878,z,1
220678,11,2,3,4,m,John.jpg,pieFS2.bmp,298415,299254,839,z,1
220678,12,5,1,9,f,Anita.jpg,pieFS5.bmp,306826,308473,1647,z,1
220678,13,4,2,8,f,Anna.jpg,pieFS4.bmp,316056,316880,824,z,1
220678,14,3,6,14,m,Stephan.jpg,pieFS3.bmp,324450,325276,826,z,1
220678,15,5,1,9,m,Robert.jpg,pieFS5.bmp,332860,334053,1193,z,1
220678,16,5,2,18,m,Paul.jpg,pieFS5.bmp,341622,342522,900,z,1
220678,17,3,5,11,f,Laura.jpg,pieFS3.bmp,350100,351428,1328,z,1
220678,18,1,8,8,f,Michelle.jpg,pieFS1.bmp,359012,359866,854,z,1
220678,19,3,1,2,f,Jessica.jpg,pieFS3.bmp,367439,368789,1350,z,1
220678,20,4,4,16,f,Sandra.jpg,pieFS4.bmp,376368,377664,1296,z,1
220678,21,2,5,7,f,Liz.jpg,pieFS2.bmp,385247,386080,833,z,1
220678,22,5,1,9,m,Kevin.jpg,pieFS5.bmp,393658,395717,2059,z,1
220678,23,2,5,7,m,David.jpg,pieFS2.bmp,403289,404338,1049,z,1
220678,24,4,1,4,m,Tom.jpg,pieFS4.bmp,411917,413307,1390,z,1
220678,25,3,4,9,f,Mary.jpg,pieFS3.bmp,420879,421807,928,z,1
220678,26,4,1,4,f,Jane.jpg,pieFS4.bmp,429390,430650,1260,z,1
220684,1,4,3,12,f,Anna.jpg,pieFS4.bmp,156387,159395,3008,z,1
220684,2,4,4,16,f,Liz.jpg,pieFS4.bmp,166971,169114,2143,z,1
220684,3,3,6,14,m,Michael.jpg,pieFS3.bmp,176686,178537,1851,z,1
220684,4,5,1,9,m,Kevin.jpg,pieFS5.bmp,186116,188068,1952,m,0
220684,5,3,5,11,m,Eric.jpg,pieFS3.bmp,195647,197445,1798,z,1
220684,6,5,1,9,m,Tom.jpg,pieFS5.bmp,205028,207686,2658,m,0
220684,7,2,5,7,f,Jane.jpg,pieFS2.bmp,215261,216834,1573,z,1
220684,8,2,5,7,m,Paul.jpg,pieFS2.bmp,224407,226490,2083,z,1
220684,9,4,1,4,f,Michelle.jpg,pieFS4.bmp,234072,236741,2669,z,1
220684,10,4,1,4,m,Frank.jpg,pieFS4.bmp,244322,246335,2013,m,0
220684,11,4,2,8,f,Anita.jpg,pieFS4.bmp,253920,256055,2135,z,1
220684,12,3,5,11,f,Sandra.jpg,pieFS3.bmp,263634,265555,1921,z,1
220684,13,1,9,9,m,Robert.jpg,pieFS1.bmp,273132,275139,2007,z,1
220684,14,4,4,16,m,Stephan.jpg,pieFS4.bmp,282713,284905,2192,z,1
220684,15,4,3,12,m,Chris.jpg,pieFS4.bmp,292478,294359,1881,z,1
220684,16,3,2,4,f,Becky.jpg,pieFS3.bmp,301942,303672,1730,z,1
220684,17,3,3,7,m,John.jpg,pieFS3.bmp,311255,313766,2511,z,1
220684,18,5,1,9,f,Mary.jpg,pieFS5.bmp,321338,323017,1679,m,0
220684,19,1,8,8,f,Christina.jpg,pieFS1.bmp,330602,331908,1306,z,1
220684,20,3,1,2,f,Silvia.jpg,pieFS3.bmp,339480,340721,1241,m,0
220684,21,5,2,18,f,Susan.jpg,pieFS5.bmp,348292,351190,2898,m,0
220684,22,5,2,18,m,Richard.jpg,pieFS5.bmp,358759,368128,9369,m,0
220684,23,3,4,9,f,Laura.jpg,pieFS3.bmp,375698,377007,1309,z,1
220684,24,2,3,4,m,James.jpg,pieFS2.bmp,384593,386770,2177,z,1
220684,25,5,2,18,f,Jessica.jpg,pieFS5.bmp,394342,396348,2006,z,1
220684,26,5,2,18,m,David.jpg,pieFS5.bmp,403923,407958,4035,m,0
220740,1,3,3,7,m,Eric.jpg,pieFS3.bmp,190774,192577,1803,q,1
220740,2,5,2,18,f,Sandra.jpg,pieFS5.bmp,200213,203898,3685,p,0
220740,3,4,2,8,f,Becky.jpg,pieFS4.bmp,211534,214638,3104,p,0
220740,4,4,1,4,f,Michelle.jpg,pieFS4.bmp,222256,226638,4382,p,0
220740,5,2,5,7,m,Paul.jpg,pieFS2.bmp,234259,236598,2339,q,1
220740,6,3,2,4,f,Jane.jpg,pieFS3.bmp,244232,246439,2207,q,1
220740,7,4,3,12,m,Stephan.jpg,pieFS4.bmp,254071,257319,3248,p,0
220740,8,3,1,2,f,Liz.jpg,pieFS3.bmp,264942,267359,2417,q,1
220740,9,4,1,4,m,John.jpg,pieFS4.bmp,274981,278060,3079,q,1
220740,10,3,5,11,m,David.jpg,pieFS3.bmp,285686,288600,2914,q,1
220740,11,3,6,14,m,Michael.jpg,pieFS3.bmp,296241,297880,1639,q,1
220740,12,3,5,11,f,Mary.jpg,pieFS3.bmp,305514,307760,2246,q,1
220740,13,1,9,9,m,James.jpg,pieFS1.bmp,315387,316781,1394,q,1
220740,14,4,3,12,f,Christina.jpg,pieFS4.bmp,324410,328341,3931,p,0
220740,15,5,2,18,m,Kevin.jpg,pieFS5.bmp,335964,337521,1557,p,0
220740,16,5,2,18,f,Silvia.jpg,pieFS5.bmp,345154,346721,1567,p,0
220740,17,5,2,18,m,Robert.jpg,pieFS5.bmp,354344,355962,1618,p,0
220740,18,2,5,7,f,Susan.jpg,pieFS2.bmp,363583,365502,1919,q,1
220740,19,3,4,9,f,Jessica.jpg,pieFS3.bmp,373123,374482,1359,q,1
220740,20,5,1,9,m,Tom.jpg,pieFS5.bmp,382113,384642,2529,p,0
220740,21,5,1,9,f,Anna.jpg,pieFS5.bmp,392268,394443,2175,p,0
220740,22,2,3,4,m,Frank.jpg,pieFS2.bmp,402074,403943,1869,q,1
220740,23,4,4,16,m,Chris.jpg,pieFS4.bmp,411564,415963,4399,q,1
220740,24,4,4,16,f,Anita.jpg,pieFS4.bmp,423584,425883,2299,q,1
220740,25,1,8,8,f,Laura.jpg,pieFS1.bmp,433506,434624,1118,q,1
220740,26,5,1,9,m,Richard.jpg,pieFS5.bmp,442247,444764,2517,p,0
220758,1,2,5,7,m,David.jpg,pieFS2.bmp,582432,587852,5420,q,1
220758,2,3,1,2,f,Becky.jpg,pieFS3.bmp,595508,599458,3950,q,1
220758,3,5,2,18,m,Paul.jpg,pieFS5.bmp,607112,614039,6927,p,0
220758,4,5,2,18,m,John.jpg,pieFS5.bmp,621659,630075,8416,p,0
220758,5,4,3,12,f,Silvia.jpg,pieFS4.bmp,637728,641062,3334,p,0
220758,6,3,5,11,m,Frank.jpg,pieFS3.bmp,648713,656563,7850,q,1
220758,7,4,1,4,f,Jessica.jpg,pieFS4.bmp,664214,669730,5516,q,1
220758,8,2,3,4,m,Stephan.jpg,pieFS2.bmp,677373,692191,14818,q,1
220758,9,4,4,16,m,Tom.jpg,pieFS4.bmp,699829,708241,8412,p,0
220758,10,5,1,9,f,Anna.jpg,pieFS5.bmp,715881,734241,18360,p,0
220758,11,1,8,8,f,Michelle.jpg,pieFS1.bmp,741882,746770,4888,q,1
220758,12,5,1,9,m,Richard.jpg,pieFS5.bmp,754423,757871,3448,q,1
220758,13,3,3,7,m,James.jpg,pieFS3.bmp,765526,766870,1344,q,1
220758,14,3,4,9,f,Liz.jpg,pieFS3.bmp,774521,776526,2005,q,1
220758,15,1,9,9,m,Robert.jpg,pieFS1.bmp,784169,786652,2483,q,1
220758,16,4,2,8,f,Jane.jpg,pieFS4.bmp,794302,796527,2225,q,1
220758,17,3,5,11,f,Sandra.jpg,pieFS3.bmp,804168,805944,1776,q,1
220758,18,5,2,18,f,Christina.jpg,pieFS5.bmp,813581,815769,2188,q,1
220758,19,3,2,4,f,Susan.jpg,pieFS3.bmp,823413,825705,2292,q,1
220758,20,5,2,18,f,Laura.jpg,pieFS5.bmp,833345,834630,1285,q,1
220758,21,4,1,4,m,Kevin.jpg,pieFS4.bmp,842274,843480,1206,q,1
220758,22,4,4,16,f,Anita.jpg,pieFS4.bmp,851120,852574,1454,q,1
220758,23,2,5,7,f,Mary.jpg,pieFS2.bmp,860216,861418,1202,q,1
220758,24,4,3,12,m,Chris.jpg,pieFS4.bmp,869061,870423,1362,q,1
220758,25,3,6,14,m,Eric.jpg,pieFS3.bmp,878074,880397,2323,q,1
220758,26,5,1,9,m,Michael.jpg,pieFS5.bmp,888023,889472,1449,q,1
220772,1,2,3,4,m,Paul.jpg,pieFS2.bmp,244092,248286,4194,q,1
220772,2,5,1,9,f,Becky.jpg,pieFS5.bmp,255930,260427,4497,p,0
220772,3,2,5,7,f,Anita.jpg,pieFS2.bmp,268053,272427,4374,q,1
220772,4,3,5,11,m,Robert.jpg,pieFS3.bmp,280059,282485,2426,q,1
220772,5,2,5,7,m,Stephan.jpg,pieFS2.bmp,290124,292304,2180,q,1
220772,6,4,4,16,m,David.jpg,pieFS4.bmp,299956,301398,1442,q,1
220772,7,5,1,9,m,Richard.jpg,pieFS5.bmp,309019,312711,3692,q,1
220772,8,4,1,4,m,Michael.jpg,pieFS4.bmp,320356,321962,1606,q,1
220772,9,3,4,9,f,Susan.jpg,pieFS3.bmp,329602,331603,2001,q,1
220772,10,3,5,11,f,Jessica.jpg,pieFS3.bmp,339250,340833,1583,q,1
220772,11,4,3,12,m,Tom.jpg,pieFS4.bmp,348464,351916,3452,p,0
220772,12,5,2,18,m,Chris.jpg,pieFS5.bmp,359566,362057,2491,p,0
220772,13,5,2,18,f,Laura.jpg,pieFS5.bmp,369699,371901,2202,p,0
220772,14,3,2,4,f,Mary.jpg,pieFS3.bmp,379548,382449,2901,q,1
220772,15,3,6,14,m,Frank.jpg,pieFS3.bmp,390082,392496,2414,q,1
220772,16,3,3,7,m,James.jpg,pieFS3.bmp,400131,401468,1337,q,1
220772,17,5,2,18,m,John.jpg,pieFS5.bmp,409094,411731,2637,p,0
220772,18,5,1,9,m,Kevin.jpg,pieFS5.bmp,419360,421670,2310,p,0
220772,19,4,2,8,f,Jane.jpg,pieFS4.bmp,429309,432264,2955,q,1
220772,20,4,1,4,f,Anna.jpg,pieFS4.bmp,439910,441374,1464,q,1
220772,21,4,4,16,f,Sandra.jpg,pieFS4.bmp,449023,450999,1976,q,1
220772,22,1,9,9,m,Eric.jpg,pieFS1.bmp,458654,462235,3581,q,1
220772,23,1,8,8,f,Silvia.jpg,pieFS1.bmp,469874,474985,5111,q,1
220772,24,5,2,18,f,Christina.jpg,pieFS5.bmp,482615,485329,2714,p,0
220772,25,3,1,2,f,Liz.jpg,pieFS3.bmp,492966,496955,3989,q,1
220772,26,4,3,12,f,Michelle.jpg,pieFS4.bmp,504587,507065,2478,q,1
220789,1,4,4,16,m,Richard.jpg,pieFS4.bmp,236465,240169,3704,q,1
220789,2,3,4,9,f,Sandra.jpg,pieFS3.bmp,247818,250973,3155,q,1
220789,3,3,1,2,f,Christina.jpg,pieFS3.bmp,258620,260704,2084,q,1
220789,4,5,1,9,f,Anita.jpg,pieFS5.bmp,268352,270698,2346,q,1
220789,5,4,4,16,f,Laura.jpg,pieFS4.bmp,278351,280275,1924,q,1
220789,6,5,2,18,m,Robert.jpg,pieFS5.bmp,287915,290554,2639,q,1
220789,7,4,2,8,f,Susan.jpg,pieFS4.bmp,298198,299796,1598,q,1
220789,8,3,5,11,f,Silvia.jpg,pieFS3.bmp,307428,309396,1968,q,1
220789,9,5,2,18,f,Jessica.jpg,pieFS5.bmp,317043,319089,2046,q,1
220789,10,5,2,18,m,Chris.jpg,pieFS5.bmp,326741,328539,1798,q,1
220789,11,2,3,4,m,James.jpg,pieFS2.bmp,336188,338529,2341,q,1
220789,12,4,3,12,m,Eric.jpg,pieFS4.bmp,346171,348338,2167,q,1
220789,13,5,2,18,f,Jane.jpg,pieFS5.bmp,355986,358094,2108,q,1
220789,14,2,5,7,f,Mary.jpg,pieFS2.bmp,365734,367369,1635,q,1
220789,15,3,5,11,m,Tom.jpg,pieFS3.bmp,374997,377287,2290,q,1
220789,16,1,9,9,m,Stephan.jpg,pieFS1.bmp,384930,386793,1863,q,1
220789,17,1,8,8,f,Michelle.jpg,pieFS1.bmp,394444,396708,2264,q,1
